,name,title,attributes,description,section,section_type,available,special_title,capacity,enrolled,crn,levels,schedule_type,instructors,where,days,time
1865,ITMD 514,Programming for Data Analytics,Standard Tuition Rate,"This course will introduce essential programming concepts and techniques used in analytics. Students will learn and make use of industry standard programming languages widely used in application programming for data and statistical analysis as well as other purposes. Students will understand and use various libraries for data manipulation, preparation, and analysis, and will be equipped to use the programming languages covered in real world scenarios and circumstances upon completion.",Fall 2020,Class,38,,40,2,13858,"Graduate Business, Graduate, Undergraduate",Lecture,,TBA,R,6:25pm - 9:05pm
1866,ITMD 510,Object-Oriented App Develop,Standard Tuition Rate,"This course covers a broad spectrum of object-oriented programming concepts and application programming interfaces. The student considers the details of object-oriented development in topics of multi-threading, data structure collections, stream I/O and clientinterfaces. Software engineering topics of packaging and deployment are covered as well. Strong emphasis is placed on the creation of applications providing solutions for defined business problems. Hands-on exercises reinforce concepts taught throughout the course.",Fall 2020,Class,73,,75,2,12204,"Graduate Business, Graduate, Undergraduate",Lecture,James Papademas,TBA,MW,8:35am - 9:50am
1867,CSP 584,Enterprise Web Applications,Standard Tuition Rate,"This course discusses the architectures, technologies and techniques used in the development of the object-oriented enterprise web applications using technologies such as AJAX, Servlets, Java Server Pages, HTTP protocol, XML/HTML, Sessions/Cookies, JDBC, and Multithreading. Multitier architectures, application servers, client-server model and MVC architecture will be discussed and analyzed. The course also discusses the application architecture and the process to store the transactional data in document-oriented or relational database engines and how to connect the application servers to social media websites to collect the data for further analysis using Python/Pandas and use the results of the analysis in effective marketing campaigns, sentiment analysis, and focused advertisement.",Fall 2020,Class,23,,50,27,12148,"Graduate Business, Graduate, Undergraduate",Lecture,Atef Bader,TBA,F,6:25pm - 9:05pm
1868,SOC 301,Social Dimension of Science,"Communications Requirement, Social Sciences Requirement, Standard Tuition Rate","Examines how social and psychological factors influence the reasoning and behavior of scientists. By contrasting traditional views of science with actual scientific practice, the course aims to understand such phenomena as ""hype,"" resistance to scientific discovery, controversy, vicious competition, error, self-deception, and fraud.",Fall 2020,Class,12,,27,15,14195,Undergraduate,Lecture,Ullica Segerstrale,TBA,T,5pm - 7:40pm
1869,SSB 511,Career Competency Experience,Business Graduate Tuition Rate,"The two-semester Advancing Career and Education (ACE) Program is a
graduation requirement that complements the graduate business student's
academic experience and prepares the student for professional internship
placement and the post-graduation job market. Aligned with the Stuart
Educational and Professional Development Competency Model, the second
semester course (SSB 511) focuses on internship search and interviewing
skills including demonstrating business competencies, LinkedIn strategies
and tools, networking and informational interviewing, and understanding
employer expectations. To satisfy the experiential component of the ACE
Program, students in SSB 511 must select and develop specific competencies
from a list of career-relevant skill areas. Students will then participate
in a self-selected experiences and write a reflection paper for each
experience in which they discuss its relevance to their career objectives
and the competencies they selected.",Fall 2020,Class,15,,15,0,11178,"Graduate Business, Non Credit",Seminar,,TBA,S,9am - 10:30am
1870,PHIL 580,Topics in Philosophy,Standard Tuition Rate,"An investigation into a topic of current or enduring interest in philosophy, which will be announced by the instructor when the course is scheduled. Graduate standing required.",Fall 2020,Class,2,,2,0,13697,Graduate,Lecture,Warren Schmaus,TBA,TR,11:25am - 12:40pm
1871,SSB 510,Found Career Competency Dev,Business Graduate Tuition Rate,"The two-semester Advancing Career and Education (ACE) Program is a graduation requirement that complements the graduate business student's academic experience and prepares the student for professional internship placement and the post-graduation job market. Aligned with the Stuart Educational and Professional Development Competency Model, the first semester course (SSB 510) explores topics such as cultural competence, communication skills, ethics, and leadership and teamwork. This course develops students' workplace readiness in the areas of resume development, relationships and communication, workplace etiquette, presentation skills, and time management. During the first semester, students are provided the option of completing the self-selected Career Competency Experience (SSB 511) or applying to the Industry Solutions Experience (SSB 512).",Fall 2020,Class,10,,10,0,11338,Graduate Business,Dummy Course,,TBA,M,3pm - 4:30pm
1872,SSB 510,Found Career Competency Dev,Business Graduate Tuition Rate,"The two-semester Advancing Career and Education (ACE) Program is a graduation requirement that complements the graduate business student's academic experience and prepares the student for professional internship placement and the post-graduation job market. Aligned with the Stuart Educational and Professional Development Competency Model, the first semester course (SSB 510) explores topics such as cultural competence, communication skills, ethics, and leadership and teamwork. This course develops students' workplace readiness in the areas of resume development, relationships and communication, workplace etiquette, presentation skills, and time management. During the first semester, students are provided the option of completing the self-selected Career Competency Experience (SSB 511) or applying to the Industry Solutions Experience (SSB 512).",Fall 2020,Class,15,,15,0,11197,Graduate Business,Dummy Course,,TBA,T,9am - 10:30am
1873,SSB 510,Found Career Competency Dev,Business Graduate Tuition Rate,"The two-semester Advancing Career and Education (ACE) Program is a graduation requirement that complements the graduate business student's academic experience and prepares the student for professional internship placement and the post-graduation job market. Aligned with the Stuart Educational and Professional Development Competency Model, the first semester course (SSB 510) explores topics such as cultural competence, communication skills, ethics, and leadership and teamwork. This course develops students' workplace readiness in the areas of resume development, relationships and communication, workplace etiquette, presentation skills, and time management. During the first semester, students are provided the option of completing the self-selected Career Competency Experience (SSB 511) or applying to the Industry Solutions Experience (SSB 512).",Fall 2020,Class,15,,15,0,11358,Graduate Business,Dummy Course,,TBA,W,9am - 10:30am
1874,SSB 510,Found Career Competency Dev,Business Graduate Tuition Rate,"The two-semester Advancing Career and Education (ACE) Program is a graduation requirement that complements the graduate business student's academic experience and prepares the student for professional internship placement and the post-graduation job market. Aligned with the Stuart Educational and Professional Development Competency Model, the first semester course (SSB 510) explores topics such as cultural competence, communication skills, ethics, and leadership and teamwork. This course develops students' workplace readiness in the areas of resume development, relationships and communication, workplace etiquette, presentation skills, and time management. During the first semester, students are provided the option of completing the self-selected Career Competency Experience (SSB 511) or applying to the Industry Solutions Experience (SSB 512).",Fall 2020,Class,15,Found Career Competency Dev,15,0,14268,Graduate Business,Dummy Course,,TBA,R,9am - 10:30am
1875,SSB 510,Found Career Competency Dev,Business Graduate Tuition Rate,"The two-semester Advancing Career and Education (ACE) Program is a graduation requirement that complements the graduate business student's academic experience and prepares the student for professional internship placement and the post-graduation job market. Aligned with the Stuart Educational and Professional Development Competency Model, the first semester course (SSB 510) explores topics such as cultural competence, communication skills, ethics, and leadership and teamwork. This course develops students' workplace readiness in the areas of resume development, relationships and communication, workplace etiquette, presentation skills, and time management. During the first semester, students are provided the option of completing the self-selected Career Competency Experience (SSB 511) or applying to the Industry Solutions Experience (SSB 512).",Fall 2020,Class,10,Advancing Career and Education: Foundational Career Competency Development,10,0,11339,Graduate Business,Dummy Course,,TBA,R,9am - 10:30am
